台灣頻道,#genre#
KBS1,P2p://starvod.xyz:19806/af6297c16930401b893abd0cec4be07e.ts
KBS2,P2p://starvod.xyz:19806/853d5ef131e241b3837d228ab6434f33.ts
KBSDrama,P2p://starvod.xyz:19806/26204676281842929c42e21f040f2a2f.ts
History,P2p://starvod.xyz:19806/3c17afa289594fd997fa61ed472bb2b5.ts
SBS,P2p://starvod.xyz:19806/a64be5c8d277445abf4d89b5880190bf.ts
SBSBiz,P2p://starvod.xyz:19806/0bcf12196c1a4d23aa622d894c596a02.ts
JTBC,P2p://starvod.xyz:19806/88aeb4c5515142e59840426c80bf7c37.ts
EBS,P2p://starvod.xyz:19806/b67cfae093a04e7daa0cc66e3adeb53b.ts
YTN,P2p://starvod.xyz:19806/2c73ce22a7f14017ae3bde72db1c8d28.ts
Mnet,P2p://starvod.xyz:19806/fb99ad067315497b8fc7df6d7abac88a.ts
OCN,P2p://starvod.xyz:19806/b3dd463c3cb04aceb55b587b133afd56.ts
InetTV,P2p://starvod.xyz:19806/271f55064b034a70af06b8166a30b6cf.ts
MBC,P2p://starvod.xyz:19806/1d2805fb1e6a483fa8e191311e17c9f1.ts
MBN,P2p://starvod.xyz:19806/a020c31336d84d42a3ec32d8fa9a13bc.ts
Tooniverse,P2p://starvod.xyz:19806/0cb2baece4a94e8c85c99e5d35343d1d.ts
SPOTV,P2p://starvod.xyz:19806/8fadaa0dbb5149c581eb9db576a429c1.ts
JTBCGOLF,P2p://starvod.xyz:19806/d4fa73f4f49c41cab93a986d59d1fc4b.ts


香港頻道,#genre#
鳳凰中文台,http://ali.hlspull.yximgs.com/live/13cebcf8704ca59225073b711a9cf9f1.flv
鳳凰資訊台,http://ali.hlspull.yximgs.com/live/8ba79f51832197df93aeee0a2ca34726.flv
鳳凰香港台,http://ali.hlspull.yximgs.com/live/6b63569927285ed0bf5ecf925d8bc529.flv
翡翠台,http://ali.hlspull.yximgs.com/live/e3e3809a0f45a53cce6860f4379bda33.flv
TVBPlus,http://ali.hlspull.yximgs.com/live/2b3289784709acc6150f12a67e45b448.flv
TVB無線新聞台,http://ali.hlspull.yximgs.com/live/2445a28cdeac1f8f1d4854680824b1ef.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/fde2b4e7a9d36a820867ee6ade2b3847.flv
TVB生活台,http://ali.hlspull.yximgs.com/live/0df7d0cc8552233f29debb4a1261f3b5.flv
TVB星河頻道(粵),http://ali.hlspull.yximgs.com/live/446003bcb21059ad790ed8827f602821.flv
TVB星河頻道(國),http://ali.hlspull.yximgs.com/live/5be9d2e7d34333d6839badc63439d1bc.flv
星空衛視,http://ali.hlspull.yximgs.com/live/eedc690a5731d880129f82ac01fd1177.flv
TVB1,http://ali.hlspull.yximgs.com/live/c65f81f73ef39e629617baac2ff2d4e3.flv
TVBJ1,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=TVBJ1West#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
TVBDrama翡翠劇集台,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=TVBDramaWest#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
TVBPearlDrama明珠劇集台,http://ali.hlspull.yximgs.com/live/46a849ef7ee619f08361d6dac73660d9.flv
TVB娛樂新聞,http://ali.hlspull.yximgs.com/live/721a0122f779060a81743d28e600fcfa.flv
TVBE翡翠娛樂台,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=TVBEWest#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
TVB千禧經典,http://ali.hlspull.yximgs.com/live/7331809c9fbc63ae0fea5a3903baebfd.flv
天映頻道(國),http://ali.hlspull.yximgs.com/live/de854273a6a56e945a25e5a8d4b02b2b.flv
天映頻道(粵),http://ali.hlspull.yximgs.com/live/ea811f970003efc14495ce213858d3ac.flv
天映經典,http://ali.hlspull.yximgs.com/live/332ba8c64c4b09bccf5c55bacbe4382d.flv
TVB功夫台(國),http://ali.hlspull.yximgs.com/live/35803c8f7208c3fc08a6b4f0312dd3c0.flv
TVB功夫台(粵),http://ali.hlspull.yximgs.com/live/cc92cfd4640c87de1f6c474319cb30d6.flv
美亞電影(國),http://ali.hlspull.yximgs.com/live/8389eb731e08d4c6436f3856edcb538b.flv
美亞電影(粵),http://ali.hlspull.yximgs.com/live/72454ccc2e8735283c9090bc527d6c14.flv
龍祥電影,http://ali.hlspull.yximgs.com/live/556e4922fa0833babcd5a69a99479a1a.flv
中國電影頻道,http://ali.hlspull.yximgs.com/live/d4f260f82b02bcc2d973246ae7d3cdb1.flv
POPC,http://ali.hlspull.yximgs.com/live/f3d1ce73fa9fee71f0c4e65374780908.flv
黃金華劇台,http://ali.hlspull.yximgs.com/live/381697beb0ab1bef10d9de4efa9e529c.flv
Now新聞台,http://ali.hlspull.yximgs.com/live/3c0edca19a59313d1e5e7c489a3cf609.flv
Now直播台,http://ali.hlspull.yximgs.com/live/8b1c7628f5ede5bed139a65da63a0ff3.flv
Now財經台,http://ali.hlspull.yximgs.com/live/2388df136797e783395c0525377c19fa.flv
Now爆谷台,https://ali.hlspull.yximgs.com/live/f51b24c8f51d119743a54b8fc5cc20a8.flv
Now星影台,https://ali.hlspull.yximgs.com/live/3a91f0d4af7754406d78c31856a1a9b8.flv
Now華劇台,https://ali.hlspull.yximgs.com/live/aaa8f69b811431c4c6c3ee3e369148a9.flv
Now劇集台,https://ali.hlspull.yximgs.com/live/1c46e5aea0599b4b8fb8d413fbaff428.flv
NowJelli紫金國際,https://ali.hlspull.yximgs.com/live/c28d75fbf684ef518e1d600fa58b2f5e.flv
HOY76,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=HOYChannel76#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
HOY77,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=HOYChannel77#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
HOY78,http://qwttv.iptv1688.top:2015/play/forward/4?tvid=HOYChannel78#forward\&token=a4a434c9b944f91b3a11e3af6eb1ab58
ViuTV,http://ali.hlspull.yximgs.com/live/31a81b74d4db3ebed1a4474180dd5eb4.flv
ViuTV6,http://ali.hlspull.yximgs.com/live/905ac207bf6934845a861aeb9e40845c.flv
RTHK31,http://ali.hlspull.yximgs.com/live/ec4f45e87a64d99337399b58c3b3fb01.flv
RTHK32,http://ali.hlspull.yximgs.com/live/4cbdf03718b632bcf99c0ed01114a5a1.flv
HKC18台,http://ali.hlspull.yximgs.com/live/ab133f9ce18ba1eb56b36cd5fe674f4e.flv
亞洲劇台,http://ali.hlspull.yximgs.com/live/e99b987679771dc6f45ef77f40a4c590.flv
華語劇台,http://ali.hlspull.yximgs.com/live/c99b1b225925aa83952a99688cf55c40.flv
黃金翡翠台,http://ali.hlspull.yximgs.com/live/ed78b75086427278e836fe2c363bf710.flv
MyTV千禧經典台,http://ali.hlspull.yximgs.com/live/beb917e431fe3c286a29c129f2233f1d.flv
TVBSuperFree,http://ali.hlspull.yximgs.com/live/e5168f186ade56ce34d52d8006838a87.flv
HandsUP,http://ali.hlspull.yximgs.com/live/65e1979a383b4c1ba3f1fb78985a799c.flv
戲曲台,http://ali.hlspull.yximgs.com/live/02b64ce1c175a61db768560987f27429.flv
粵語片台,http://ali.hlspull.yximgs.com/live/a0c98ec9cd3cdeab1e80dab851c0fa82.flv
亞洲綜合娛樂台,https://ali.hlspull.yximgs.com/live/VYvZ4Ce74v48u7LRTJdat5KjDHryaWTi.flv
28AI智慧賽馬,http://ali.hlspull.yximgs.com/live/ccf56fefce2fdda9ad605aceed71450f.flv


央視頻道,#genre#
CCTV1,http://ali.hlspull.yximgs.com/live/7bca8e73e20ae515cf386aac464f8ec4.flv
CCTV1,http://ali.hlspull.yximgs.com/live/71df96fe08249c99cd2d3738b54b8ada.flv
CCTV1,http://ali.hlspull.yximgs.com/live/87515d50c87c3cf8b33502b2d819b336.flv
CCTV2,http://ali.hlspull.yximgs.com/live/30e1b3804f962c6965a7248742202d87.flv
CCTV2,http://ali.hlspull.yximgs.com/live/0a160f1a0034c00cbef2a12e38abc796.flv
CCTV3,http://ali.hlspull.yximgs.com/live/44cc244c17b53f7e89b10b6b22e44896.flv
CCTV3,http://ali.hlspull.yximgs.com/live/5afa9128db1ed08746cb2dfbc630bd7e.flv
CCTV4,http://ali.hlspull.yximgs.com/live/f9db99fa474c75d6071fc6e682a9f279.flv
CCTV4,http://ali.hlspull.yximgs.com/live/5ede9d256c79c84ce72edd7293ace1d1.flv
CCTV5,http://ali.hlspull.yximgs.com/live/fa91d180d76356da5002e6fd36c27c6e.flv
CCTV5,http://ali.hlspull.yximgs.com/live/88281ebb5bbb780046eaa4d1ebe970cc.flv
CCTV5,http://ali.hlspull.yximgs.com/live/e3d7fcf60c832361b183994f1db1cdf3.flv
CCTV5p,http://ali.hlspull.yximgs.com/live/00029d51f002c3b516025b9face317c8.flv
CCTV5p,http://ali.hlspull.yximgs.com/live/1c205f99f89e927094c934481cc96b51.flv
CCTV6,http://ali.hlspull.yximgs.com/live/7581cbbbfc6ecdd3ec71e8d008126095.flv
CCTV6,http://ali.hlspull.yximgs.com/live/f4ba57f067f746f3644bc72a4b94ca67.flv
CCTV7,http://ali.hlspull.yximgs.com/live/47c4045af96bddd85376cd7c2776f119.flv
CCTV7,http://ali.hlspull.yximgs.com/live/75789a667084e31cf260451aba41e08e.flv
CCTV8,http://ali.hlspull.yximgs.com/live/e67c0aa1193b7484170b3a6f9c307690.flv
CCTV8,http://ali.hlspull.yximgs.com/live/9658329fb6f68b2d7b7f217ec5b6ae3e.flv
CCTV9,http://ali.hlspull.yximgs.com/live/579311d866221ec80a0eebae2137f7ec.flv
CCTV9,http://ali.hlspull.yximgs.com/live/73574b9d069fc2cac872d06299b3685f.flv
CCTV10,http://ali.hlspull.yximgs.com/live/455cc8d81fde89a96fce4b6897fda063.flv
CCTV10,http://ali.hlspull.yximgs.com/live/8b6980da4fad7fca2b13fbcd70af3019.flv
CCTV11,http://ali.hlspull.yximgs.com/live/3d7ea237cd32bc6182734390bf002761.flv
CCTV11,http://ali.hlspull.yximgs.com/live/79d8d934adc83b440bffcaee4e1302bc.flv
CCTV12,http://ali.hlspull.yximgs.com/live/221f4b192bf71a7ac5aa1271865d1217.flv
CCTV12,http://ali.hlspull.yximgs.com/live/eb6df9affe626408e361025c7052aa55.flv
CCTV13,http://ali.hlspull.yximgs.com/live/fc3210baec52839b669f1685660b2b9a.flv
CCTV13,http://ali.hlspull.yximgs.com/live/9c1afb5616afb807eaa5da44fb9b8fc8.flv
CCTV14,http://ali.hlspull.yximgs.com/live/87ca91f6d57f93d4f5ba52b3ab384e74.flv
CCTV14,http://ali.hlspull.yximgs.com/live/32711c6312c5a4f0a13522bc8195b931.flv
CCTV15,http://ali.hlspull.yximgs.com/live/f6c5a6ca588f80ccb78e83a483562067.flv
CCTV15,http://ali.hlspull.yximgs.com/live/c6899d40ff1c67fe049d20b628b39450.flv
CCTV16,http://ali.hlspull.yximgs.com/live/cc7e2ab92c04e933b171f5be85b34475.flv
CCTV16,http://ali.hlspull.yximgs.com/live/5658a63740f05e58ca2e17d6c95c9215.flv
CCTV17,http://ali.hlspull.yximgs.com/live/4ea4e85c986f1350bbcd23f41a05fc4e.flv
CCTV17,http://ali.hlspull.yximgs.com/live/9053f0ab2df5f0b1ab9b93f4944bb9c4.flv
CGTN英語,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN英語,https://0472.org/hls/cgtn.m3u8
CGTN記錄,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN記錄,https://0472.org/hls/cgtnd.m3u8
CGTN西語,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN西語,https://0472.org/hls/cgtnx.m3u8
CGTN法語,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
CGTN法語,https://0472.org/hls/cgtnf.m3u8
CGTN阿語,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
CGTN阿語,https://0472.org/hls/cgtna.m3u8
CGTN俄語,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN俄語,https://0472.org/hls/cgtne.m3u8

衛視頻道,#genre#
免費密碼教程,http://ali.hlspull.yximgs.com/live/7b4b0a3eca7ab8aef379f9fb866ff3cf.flv
北京衛視,http://ali.hlspull.yximgs.com/live/4c04a3caf916af6c53c3a9876b495f7c.flv
湖南衛視,http://ali.hlspull.yximgs.com/live/05af2effe82751357f36d15db48edc4e.flv
浙江衛視,http://ali.hlspull.yximgs.com/live/d0bc2e35b20c68bd3521fb5d2b9d2d20.flv
江蘇衛視,http://ali.hlspull.yximgs.com/live/bb6b441bc17aec8ca7ada5d53e01f033.flv
廣東衛視,http://ali.hlspull.yximgs.com/live/29441a5910d7470339ded65ddab0c54f.flv
大灣區衛視,http://ali.hlspull.yximgs.com/live/b027460e580a463cb7e44eebexcvhnddggdfsdg.flv
東方衛視,http://ali.hlspull.yximgs.com/live/ddfd93185a741eaec9deeb62bd203fb6.flv
東南衛視,http://ali.hlspull.yximgs.com/live/70e07a1fdc1a88b6bf53e03714250b8a.flv
遼寧衛視,http://ali.hlspull.yximgs.com/live/efe9f56e80abeefdc59055fdcb7bba58.flv
深圳衛視,http://ali.hlspull.yximgs.com/live/2dbc8a2ec59aa4ec9d469a5d29f0443d.flv
天津衛視,http://ali.hlspull.yximgs.com/live/359d3db61ce54a2f93222a5bf37ff26e.flv
安徽衛視,http://ali.hlspull.yximgs.com/live/ca27cb10363fe0bde07465ff92cb7acc.flv
河北衛視,http://ali.hlspull.yximgs.com/live/b584bfe133a05a855d27076300752af0.flv
重慶衛視,http://ali.hlspull.yximgs.com/live/c04a94c401a47e33560737aa2f881fb8.flv
吉林衛視,http://ali.hlspull.yximgs.com/live/4c77c8f92c6008eca4e25c9fc5b0024e.flv
黑龍江衛視,http://ali.hlspull.yximgs.com/live/6a108135865b27183fd39e3b5786e1b7.flv
山東衛視,http://ali.hlspull.yximgs.com/live/2511130f8ab6af93426bb714a7eab33f.flv
海南衛視,http://ali.hlspull.yximgs.com/live/a2fce8ba8b9bac70eb9c945746a7284d.flv
貴州衛視,http://ali.hlspull.yximgs.com/live/6150120a9afd8017718cd73ea153c9fc.flv
湖北衛視,http://ali.hlspull.yximgs.com/live/82d159baee9355fdb473704569426eec.flv
河南衛視,http://ali.hlspull.yximgs.com/live/d9a81e3e27809b95f9c9e4ea24e45d4d.flv
廣西衛視,http://ali.hlspull.yximgs.com/live/04cd20173a7da925b97dbaac6cd47063.flv
江西衛視,http://ali.hlspull.yximgs.com/live/af1ac22c730ca2c00651d276f72cf1ba.flv
陜西衛視,http://ali.hlspull.yximgs.com/live/f2be679a7ea8c85ca525baf389a854b3.flv
寧夏衛視,http://ali.hlspull.yximgs.com/live/ed0728bbf57ca2e8c4d4ca7f67bc72ba.flv
內蒙古衛視,http://ali.hlspull.yximgs.com/live/7b24fca3fa7261222b8ce6d8d356b30c.flv
四川衛視,http://ali.hlspull.yximgs.com/live/b28fded7958a3ed4a0e63f0af1d4816d.flv
山西衛視,http://ali.hlspull.yximgs.com/live/c3e5a439b87369e9fc9e381aff98f007.flv
甘肅衛視,http://ali.hlspull.yximgs.com/live/a22b58776de8c5ba6e00bbf695cf6a12.flv
新疆衛視,http://ali.hlspull.yximgs.com/live/fef3066e8dee2904ad3d83c9134c9870.flv
青海衛視,http://ali.hlspull.yximgs.com/live/851b0bce6f50d67155bf07fe2d8f42c1.flv

少兒頻道,#genre#
CCTV少兒,http://ali.hlspull.yximgs.com/live/32711c6312c5a4f0a13522bc8195b931.flv
CETV1,http://ali.hlspull.yximgs.com/live/96289e690aed023a2f20192e88c4ee11.flv
CETV2,http://ali.hlspull.yximgs.com/live/56fdfc93087c43c8942766dc59e94c3b.flv
CETV4,http://ali.hlspull.yximgs.com/live/6386964bd8d285fd8f43c9d0d92452a9.flv
卡酷少兒,http://ali.hlspull.yximgs.com/live/67e38ac8e3decd9c215d4e290036be09.flv
金鷹卡通,http://ali.hlspull.yximgs.com/live/5375352cf35d70e2764e0a1627030053.flv
哈哈炫動,http://ali.hlspull.yximgs.com/live/7eaf6443e066ea707a644cfc5a6a56aa.flv
優漫卡通,http://ali.hlspull.yximgs.com/live/6dd63f1b904effe9215db1b8ff9b877d.flv
嘉佳卡通,http://ali.hlspull.yximgs.com/live/327c2883959a7c047013a493e942d3b2.flv
ZooMoo,http://ali.hlspull.yximgs.com/live/cbaba9333165a7ae3b36e7e646d3e093.flv
Nickelodeon,http://ali.hlspull.yximgs.com/live/9d32626a2ca9b8efafd2883ef76d3358.flv
NickJr兒童頻道,http://ali.hlspull.yximgs.com/live/3e98cd348637ef86431863efe3749037.flv
i-Fun動漫台,http://ali.hlspull.yximgs.com/live/82f94ce061fa75cec083fd1a514f2ed7.flv
